time_slot,n_distributor_id,dist_name,scan_date,challan_count,total_line_items,item_value,quantity,scan_data,hour,active_hour,previous_day_pending_quantum,actual_quantum,left_quantum,current_quantum,pending_quantum,total_quantum,manpower
2022-04-07 13:00:00,36834.0,AK Pharma - Belgaum,2022-04-07,26.0,162.0,31629.95,482.0,2022-04-07,13,1,0,26.0,0.0,8.0,0.0,8.0,0.0
2022-04-07 14:00:00,36834.0,AK Pharma - Belgaum,2022-04-07,34.0,142.0,36729.09,535.0,2022-04-07,14,1,0,34.0,0.0,26.0,0.0,26.0,0.0
2022-04-07 15:00:00,36834.0,AK Pharma - Belgaum,2022-04-07,34.0,199.0,53744.75,792.0,2022-04-07,15,1,0,34.0,0.0,34.0,0.0,34.0,1.0
2022-04-07 16:00:00,36834.0,AK Pharma - Belgaum,2022-04-07,18.0,128.0,45697.59,599.0,2022-04-07,16,1,0,18.0,0.0,34.0,0.0,34.0,1.0
2022-04-07 17:00:00,36834.0,AK Pharma - Belgaum,2022-04-07,11.0,70.0,14296.87,263.0,2022-04-07,17,1,0,11.0,0.0,18.0,0.0,18.0,0.0
2022-04-07 18:00:00,36834.0,AK Pharma - Belgaum,2022-04-07,6.0,61.0,13242.0,175.0,2022-04-07,18,1,0,6.0,0.0,11.0,0.0,11.0,0.0
2022-04-07 19:00:00,36834.0,AK Pharma - Belgaum,2022-04-07,16.0,92.0,20757.95,253.0,2022-04-07,19,1,0,16.0,0.0,6.0,0.0,6.0,0.0
2022-04-07 20:00:00,36834.0,AK Pharma - Belgaum,2022-04-07,15.0,78.0,19350.77,278.0,2022-04-07,20,1,0,15.0,0.0,16.0,0.0,16.0,0.0
2022-04-07 21:00:00,36834.0,AK Pharma - Belgaum,2022-04-07,25.0,83.0,22381.44,280.0,2022-04-07,21,0,0,25.0,0.0,15.0,0.0,0.0,0.0
2022-04-07 22:00:00,36834.0,AK Pharma - Belgaum,2022-04-07,3.0,57.0,14421.71,209.0,2022-04-07,22,0,0,3.0,0.0,25.0,0.0,0.0,0.0
2022-04-07 23:00:00,36834.0,AK Pharma - Belgaum,2022-04-07,4.0,16.0,4405.95,112.0,2022-04-07,23,0,0,4.0,0.0,3.0,0.0,0.0,0.0
2022-04-08 00:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0
2022-04-08 01:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-08 02:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-08 03:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-08 04:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-08 05:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-08 06:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-08 07:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-08 08:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-08 09:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,0.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-08 10:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,0.0,0.0,0.0,0.0,0,10,1,32,0.0,0.0,0.0,0.0,32.0,1.0
2022-04-08 11:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,0.0,0.0,0.0,0.0,0,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-08 12:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,8.0,28.0,4394.69,91.0,2022-04-08,12,1,0,8.0,0.0,0.0,0.0,0.0,0.0
2022-04-08 13:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,27.0,172.0,39790.92,649.0,2022-04-08,13,1,0,27.0,0.0,8.0,0.0,8.0,0.0
2022-04-08 14:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,37.0,183.0,52713.28,757.0,2022-04-08,14,1,0,37.0,0.0,27.0,0.0,27.0,1.0
2022-04-08 15:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,29.0,237.0,64588.7,980.0,2022-04-08,15,1,0,29.0,0.0,37.0,0.0,37.0,1.0
2022-04-08 16:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,19.0,115.0,32353.46,434.0,2022-04-08,16,1,0,19.0,0.0,29.0,0.0,29.0,1.0
2022-04-08 17:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,7.0,31.0,7745.82,91.0,2022-04-08,17,1,0,7.0,0.0,19.0,0.0,19.0,0.0
2022-04-08 18:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,5.0,25.0,6009.53,87.0,2022-04-08,18,1,0,5.0,0.0,7.0,0.0,7.0,0.0
2022-04-08 19:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,7.0,37.0,9205.46,81.0,2022-04-08,19,1,0,7.0,0.0,5.0,0.0,5.0,0.0
2022-04-08 20:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,11.0,44.0,26152.1,303.0,2022-04-08,20,1,0,11.0,0.0,7.0,0.0,7.0,0.0
2022-04-08 21:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,15.0,66.0,12183.73,221.0,2022-04-08,21,0,0,15.0,0.0,11.0,0.0,0.0,0.0
2022-04-08 22:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,3.0,34.0,8987.08,102.0,2022-04-08,22,0,0,3.0,0.0,15.0,0.0,0.0,0.0
2022-04-08 23:00:00,36834.0,AK Pharma - Belgaum,2022-04-08,1.0,6.0,2321.42,13.0,2022-04-08,23,0,0,1.0,0.0,3.0,0.0,0.0,0.0
2022-04-09 00:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
2022-04-09 01:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-09 02:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-09 03:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-09 04:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-09 05:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-09 06:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-09 07:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-09 08:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-09 09:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,0.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-09 10:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,0.0,0.0,0.0,0.0,0,10,1,19,0.0,0.0,0.0,0.0,19.0,0.0
2022-04-09 11:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,0.0,0.0,0.0,0.0,0,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-09 12:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,6.0,32.0,4267.15,102.0,2022-04-09,12,1,0,6.0,0.0,0.0,0.0,0.0,0.0
2022-04-09 13:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,18.0,69.0,15114.44,263.0,2022-04-09,13,1,0,18.0,0.0,6.0,0.0,6.0,0.0
2022-04-09 14:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,40.0,219.0,72652.19,757.0,2022-04-09,14,1,0,40.0,0.0,18.0,0.0,18.0,0.0
2022-04-09 15:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,36.0,219.0,53822.69,784.0,2022-04-09,15,1,0,36.0,0.0,40.0,0.0,40.0,1.0
2022-04-09 16:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,13.0,65.0,15319.14,272.0,2022-04-09,16,1,0,13.0,0.0,36.0,0.0,36.0,1.0
2022-04-09 17:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,7.0,60.0,15550.65,370.0,2022-04-09,17,1,0,7.0,0.0,13.0,0.0,13.0,0.0
2022-04-09 18:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,10.0,99.0,25319.21,348.0,2022-04-09,18,1,0,10.0,0.0,7.0,0.0,7.0,0.0
2022-04-09 19:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,21.0,150.0,40870.41,566.0,2022-04-09,19,1,0,21.0,0.0,10.0,0.0,10.0,0.0
2022-04-09 20:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,17.0,127.0,34652.96,432.0,2022-04-09,20,1,0,17.0,0.0,21.0,0.0,21.0,0.0
2022-04-09 21:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,29.0,136.0,41928.38,837.0,2022-04-09,21,0,0,29.0,0.0,17.0,0.0,0.0,0.0
2022-04-09 22:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,8.0,49.0,26322.92,339.0,2022-04-09,22,0,0,8.0,0.0,29.0,0.0,0.0,0.0
2022-04-09 23:00:00,36834.0,AK Pharma - Belgaum,2022-04-09,2.0,6.0,887.57,8.0,2022-04-09,23,0,0,2.0,0.0,8.0,0.0,0.0,0.0
2022-04-10 00:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0
2022-04-10 01:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10 02:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10 03:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10 04:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10 05:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10 06:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10 07:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10 08:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10 09:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10 10:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,10,1,39,0.0,0.0,0.0,0.0,39.0,1.0
2022-04-10 11:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10 12:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,10.0,102.0,22485.8,341.0,2022-04-10,12,1,0,10.0,0.0,0.0,0.0,0.0,0.0
2022-04-10 13:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,13,1,0,0.0,0.0,10.0,0.0,10.0,0.0
2022-04-10 14:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,14,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10 15:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,15,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10 16:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,16,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10 17:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,17,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10 18:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,18,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10 19:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,19,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10 20:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,20,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10 21:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10 22:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10 23:00:00,36834.0,AK Pharma - Belgaum,2022-04-10,0.0,0.0,0.0,0.0,0,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-11 00:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-11 01:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-11 02:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-11 03:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-11 04:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-11 05:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-11 06:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-11 07:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-11 08:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-11 09:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,0.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-11 10:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,0.0,0.0,0.0,0.0,0,10,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-11 11:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,0.0,0.0,0.0,0.0,0,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-11 12:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,14.0,99.0,19783.39,280.0,2022-04-11,12,1,0,14.0,0.0,0.0,0.0,0.0,0.0
2022-04-11 13:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,25.0,142.0,30102.78,487.0,2022-04-11,13,1,0,25.0,0.0,14.0,0.0,14.0,0.0
2022-04-11 14:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,47.0,207.0,79832.22,990.0,2022-04-11,14,1,0,47.0,0.0,25.0,0.0,25.0,0.0
2022-04-11 15:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,47.0,256.0,63039.87,930.0,2022-04-11,15,1,0,47.0,0.0,47.0,0.0,47.0,1.0
2022-04-11 16:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,34.0,231.0,54596.51,674.0,2022-04-11,16,1,0,34.0,0.0,47.0,0.0,47.0,1.0
2022-04-11 17:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,11.0,56.0,11977.66,191.0,2022-04-11,17,1,0,11.0,0.0,34.0,0.0,34.0,1.0
2022-04-11 18:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,14.0,88.0,29481.32,963.0,2022-04-11,18,1,0,14.0,0.0,11.0,0.0,11.0,0.0
2022-04-11 19:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,18.0,142.0,53010.62,639.0,2022-04-11,19,1,0,18.0,0.0,14.0,0.0,14.0,0.0
2022-04-11 20:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,18.0,97.0,30573.84,373.0,2022-04-11,20,1,0,18.0,0.0,18.0,0.0,18.0,0.0
2022-04-11 21:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,29.0,145.0,38876.49,832.0,2022-04-11,21,0,0,29.0,0.0,18.0,0.0,0.0,0.0
2022-04-11 22:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,10.0,35.0,9527.6,202.0,2022-04-11,22,0,0,10.0,0.0,29.0,0.0,0.0,0.0
2022-04-11 23:00:00,36834.0,AK Pharma - Belgaum,2022-04-11,2.0,13.0,3354.01,39.0,2022-04-11,23,0,0,2.0,0.0,10.0,0.0,0.0,0.0
2022-04-12 00:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0
2022-04-12 01:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-12 02:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-12 03:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-12 04:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-12 05:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-12 06:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-12 07:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-12 08:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-12 09:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,0.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-12 10:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,0.0,0.0,0.0,0.0,0,10,1,41,0.0,0.0,0.0,0.0,41.0,1.0
2022-04-12 11:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,0.0,0.0,0.0,0.0,0,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-12 12:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,9.0,38.0,9919.94,94.0,2022-04-12,12,1,0,9.0,0.0,0.0,0.0,0.0,0.0
2022-04-12 13:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,32.0,181.0,40429.82,617.0,2022-04-12,13,1,0,32.0,0.0,9.0,0.0,9.0,0.0
2022-04-12 14:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,45.0,183.0,47682.1,687.0,2022-04-12,14,1,0,45.0,0.0,32.0,0.0,32.0,1.0
2022-04-12 15:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,53.0,298.0,77217.62,1273.0,2022-04-12,15,1,0,53.0,0.0,45.0,0.0,45.0,1.0
2022-04-12 16:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,22.0,107.0,41240.62,557.0,2022-04-12,16,1,0,22.0,0.0,53.0,0.0,53.0,1.0
2022-04-12 17:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,10.0,83.0,14739.76,298.0,2022-04-12,17,1,0,10.0,0.0,22.0,0.0,22.0,0.0
2022-04-12 18:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,4.0,14.0,4478.19,64.0,2022-04-12,18,1,0,4.0,0.0,10.0,0.0,10.0,0.0
2022-04-12 19:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,20.0,103.0,33656.25,519.0,2022-04-12,19,1,0,20.0,0.0,4.0,0.0,4.0,0.0
2022-04-12 20:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,13.0,109.0,28294.81,423.0,2022-04-12,20,1,0,13.0,0.0,20.0,0.0,20.0,0.0
2022-04-12 21:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,18.0,85.0,18283.73,299.0,2022-04-12,21,0,0,18.0,0.0,13.0,0.0,0.0,0.0
2022-04-12 22:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,4.0,64.0,20959.16,222.0,2022-04-12,22,0,0,4.0,0.0,18.0,0.0,0.0,0.0
2022-04-12 23:00:00,36834.0,AK Pharma - Belgaum,2022-04-12,0.0,0.0,0.0,0.0,0,23,0,0,0.0,0.0,4.0,0.0,0.0,0.0
2022-04-13 00:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-13 01:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-13 02:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-13 03:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-13 04:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-13 05:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-13 06:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-13 07:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-13 08:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-13 09:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,0.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-13 10:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,0.0,0.0,0.0,0.0,0,10,1,22,0.0,0.0,0.0,0.0,22.0,0.0
2022-04-13 11:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,0.0,0.0,0.0,0.0,0,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-13 12:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,7.0,41.0,13781.6,134.0,2022-04-13,12,1,0,7.0,0.0,0.0,0.0,0.0,0.0
2022-04-13 13:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,27.0,126.0,44150.7,511.0,2022-04-13,13,1,0,27.0,0.0,7.0,0.0,7.0,0.0
2022-04-13 14:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,40.0,242.0,64041.36,906.0,2022-04-13,14,1,0,40.0,0.0,27.0,0.0,27.0,1.0
2022-04-13 15:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,37.0,214.0,58400.26,750.0,2022-04-13,15,1,0,37.0,0.0,40.0,0.0,40.0,1.0
2022-04-13 16:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,18.0,103.0,28037.46,402.0,2022-04-13,16,1,0,18.0,0.0,37.0,0.0,37.0,1.0
2022-04-13 17:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,10.0,49.0,16910.01,198.0,2022-04-13,17,1,0,10.0,0.0,18.0,0.0,18.0,0.0
2022-04-13 18:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,9.0,83.0,17323.78,357.0,2022-04-13,18,1,0,9.0,0.0,10.0,0.0,10.0,0.0
2022-04-13 19:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,13.0,73.0,17677.85,213.0,2022-04-13,19,1,0,13.0,0.0,9.0,0.0,9.0,0.0
2022-04-13 20:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,13.0,113.0,17575.68,268.0,2022-04-13,20,1,0,13.0,0.0,13.0,0.0,13.0,0.0
2022-04-13 21:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,14.0,45.0,15872.31,190.0,2022-04-13,21,0,0,14.0,0.0,13.0,0.0,0.0,0.0
2022-04-13 22:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,3.0,6.0,1100.59,15.0,2022-04-13,22,0,0,3.0,0.0,14.0,0.0,0.0,0.0
2022-04-13 23:00:00,36834.0,AK Pharma - Belgaum,2022-04-13,0.0,0.0,0.0,0.0,0,23,0,0,0.0,0.0,3.0,0.0,0.0,0.0
2022-04-14 00:00:00,36834.0,AK Pharma - Belgaum,2022-04-14,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
